CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOTUSHJMKTCDEGOIH00789771,2023,3,1,1,40,N,18,324,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,3,390000,7,8.0,8,,8.0,8,130000,6,7.0,8,,7.0,8,333,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQYWHLNLLCDEHGHJ00805683,2023,3,1,1,44,N,20,145,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,1520000,10,10.0,10,,10.0,10,380000,10,10.0,10,,10.0,10,192,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORRYHJMKMCDEFKID00787737,2023,3,1,1,43,S,4,592,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,470000,8,9.0,8,8.0,,8,235000,9,9.0,9,9.0,,8,942,97,0,1,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQVYHJOKPCDEFKID00782156,2023,3,1,1,43,S,4,843,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,95000,1,1.0,1,1.0,,1,"31666,67",1,1.0,1,1.0,,1,998,1,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOPWYHLOLNCDEIJAH00807195,2023,3,1,1,1,S,33,702,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,4,0,4,279000,5,,5,5.0,,5,69750,3,,3,3.0,,3,1181,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOTVTHJOLNCDEFKID00782129,2023,3,1,1,43,S,4,741,1.0,,4.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,5,2,3,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,3,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOSSUHJKKQCDEFMDB00787954,2023,3,2,1,43,N,6,200,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,280000,5,6.0,6,,6.0,5,280000,9,10.0,9,,10.0,9,267,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOPPTHJOKTCDEFMDB00782477,2023,3,2,1,43,N,6,163,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,6,2,4,393488,7,8.0,8,,8.0,7,"65581,33",3,3.0,3,,3.0,2,504,2,3,1,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPYRHMMKUCDEGPDJ00810671,2023,3,1,1,40,N,19,224,2.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,180000,3,3.0,4,,3.0,3,90000,4,5.0,6,,5.0,6,225,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSUPHLLKRCDEGPDJ00805534,2023,3,1,1,40,N,19,148,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,55000,1,1.0,1,,1.0,1,55000,2,3.0,3,,3.0,3,149,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORSRHJOLOCDEGPDJ00784018,2023,3,1,1,40,N,19,196,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,0,3,293000,6,6.0,7,,6.0,6,"97666,67",5,5.0,6,,5.0,6,198,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQTPHKMLNCDEGPDJ00789800,2023,3,1,1,40,N,19,142,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,345000,7,7.0,7,,7.0,7,86250,4,4.0,6,,5.0,5,143,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSUXHKLLOCDEGPDJ00789836,2023,3,1,1,40,N,19,181,1.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,120000,2,2.0,2,,2.0,2,30000,1,1.0,1,,1.0,1,181,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQYPHLNLOCDEGPDJ00805523,2023,3,2,1,40,N,19,184,1.0,,5.0,2.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,,2.0,,1.0,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,7,1,6,219000,4,5.0,5,,5.0,4,"31285,71",1,1.0,1,,1.0,1,181,1,0,2,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOSRVHKMLNCDEGKDB00789292,2023,3,1,1,43,N,14,129,1.0,,2.0,2.0,,4.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,,1.0,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,1,119000,2,2.0,2,,2.0,2,29750,1,1.0,1,,1.0,1,232,1,0,98,0,0,0,Nuclear,Material durable,Alto,insuficiente
TQRMNOQWXHKOKQCDEGNFJ00789561,2023,3,1,1,44,N,17,201,2.0,,6.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,3,0,3,120000,2,2.0,1,,2.0,1,40000,2,2.0,1,,2.0,1,305,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSVTHJLKTCDEGNFJ00783810,2023,3,1,1,44,N,17,300,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,4,0,4,285000,6,6.0,4,,6.0,4,71250,3,4.0,2,,4.0,2,310,1,0,2,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSUVHKMKRCDEGNFJ00793294,2023,3,1,1,44,N,17,245,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,380000,7,8.0,6,,7.0,6,380000,10,10.0,10,,10.0,10,302,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPXXHMLLOCDEIMBF00813076,2023,3,1,1,43,N,36,170,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,657000,9,10.0,10,,10.0,9,219000,9,9.0,9,,9.0,9,217,1,0,2,3,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSPWHMLLOCDEIMBF00813077,2023,3,1,1,43,N,36,136,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,530000,9,9.0,9,,9.0,9,132500,6,7.0,6,,7.0,6,174,2,0,1,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPUWHKMLNCDEIMBF00792580,2023,3,1,1,43,N,36,191,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,30000,1,1.0,1,,1.0,1,30000,1,1.0,1,,1.0,1,214,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQQXHKMKRCDEFMDB00796475,2023,3,2,1,43,N,6,299,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,0,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Medio,saludables
TQRMNOQYWHKMKMCDEFMDB00787908,2023,3,2,1,43,N,6,238,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,600000,9,9.0,9,,9.0,9,150000,7,7.0,7,,7.0,6,489,1,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQUSHKMLQCDEFMDB00787965,2023,3,1,1,43,N,6,187,1.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,65000,1,1.0,1,,1.0,1,32500,1,1.0,1,,1.0,1,244,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOTXPHKMLRCDEFMDB00787924,2023,3,1,1,43,N,6,295,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORTRHKNKNCDEFMDB00787959,2023,3,2,1,43,N,6,135,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,6,1,5,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,2,3,1,4,5,0,Extendido,Material durable,Alto,buena
TQRMNORTWHKNKNCDEFMDB00793572,2023,3,1,1,43,N,6,203,1.0,,2.0,2.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6,1,5,278000,5,6.0,6,,6.0,5,"46333,33",2,2.0,2,,2.0,2,375,1,2,5,6,0,0,Extendido,Material durable,Alto,saludables
TQSMNOQXTHKNKOCDEFMDB00793573,2023,3,1,1,43,N,6,132,1.0,,1.0,1.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,140000,2,2.0,2,,2.0,2,140000,7,7.0,6,,7.0,6,156,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOQQVHKNKPCDEFMDB00809259,2023,3,1,1,43,N,6,107,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,60000,1,1.0,1,,1.0,1,30000,1,1.0,1,,1.0,1,164,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORYTHKNKPCDEFMDB00798120,2023,3,2,1,43,N,6,107,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,,2.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,188800,3,4.0,4,,4.0,3,94400,5,5.0,4,,5.0,5,147,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPUSHKOKOCDEFMDB00787997,2023,3,2,1,43,N,6,76,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,58000,1,1.0,1,,1.0,1,29000,1,1.0,1,,1.0,1,196,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORPPHKOKOCDEFMDB00788034,2023,3,2,1,43,N,6,105,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,280000,5,6.0,6,,6.0,5,280000,9,10.0,9,,10.0,9,179,1,0,98,0,0,0,Unipersonal,Material durable,Medio,buena
TQTMNOPQXHLOKUCDEGLDF00805114,2023,3,1,1,41,N,15,147,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORSYHKMLLCDEGLDF00789474,2023,3,1,1,41,N,15,157,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,1,3,265000,5,6.0,7,,6.0,7,66250,3,3.0,4,,3.0,4,173,5,0,4,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQSVHKMKPCDEFOCD00788387,2023,3,1,1,41,N,8,329,1.0,,1.0,2.0,,4.0,2.0,2.0,1.0,,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,300000,6,6.0,7,,6.0,9,150000,7,7.0,8,,7.0,10,466,3,0,98,0,0,0,Nuclear,Material durable,Alto,insuficiente
TQRMNOSVSHKNKMCDEFOCD00788284,2023,3,1,1,41,N,8,97,1.0,,3.0,2.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,2.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,302000,6,6.0,8,,6.0,9,151000,7,8.0,9,,8.0,10,107,1,0,98,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOWWVHMOKNCDEFPCH00809588,2023,3,1,1,44,N,9,450,1.0,,1.0,2.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,3.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,300000,6,6.0,4,,6.0,4,100000,5,5.0,4,,5.0,4,503,2,0,1,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQQVHJMKQCDEFPCH00782816,2023,3,1,1,44,N,9,212,1.0,,6.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,1060000,10,10.0,10,,10.0,10,265000,9,9.0,9,,9.0,8,235,1,0,2,3,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQRYHJMLNCDEOHCH00787030,2023,3,1,1,44,N,91,119,2.0,,4.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,8.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,500000,8,9.0,7,,9.0,9,125000,6,6.0,5,,7.0,5,117,2,0,4,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOVSPHLMLPCDEOHCH00808343,2023,3,1,1,44,N,91,251,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,5,500000,8,9.0,7,,9.0,9,"71428,57",3,4.0,2,,4.0,3,263,2,3,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORTRHKMLOCDEOHCH00792870,2023,3,1,1,44,N,91,209,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,616000,9,9.0,9,,9.0,9,154000,7,8.0,6,,8.0,7,240,2,0,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOQYSHKMLPCDEOHCH00797173,2023,3,1,1,44,N,91,165,2.0,,3.0,1.0,,9.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,300000,6,6.0,4,,6.0,6,300000,9,10.0,9,,10.0,10,177,1,0,98,0,0,0,Unipersonal,No aplica,Bajo,buena
TQRMNOQXYHJKKUCDEFPCH00782872,2023,3,2,1,44,N,9,319,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,6,2,4,804500,10,10.0,9,,10.0,9,"134083,33",6,7.0,5,,7.0,5,373,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPYYHLOLPCDEGPDJ00805564,2023,3,1,1,40,N,19,213,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,435600,8,8.0,9,,8.0,8,108900,5,6.0,7,,6.0,7,215,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSPPHLOLPCDEGPDJ00805565,2023,3,1,1,40,N,19,229,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,3,0,3,248000,5,5.0,6,,5.0,5,"82666,67",4,4.0,5,,5.0,5,227,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQRVHLMLQCDEGPDJ00810686,2023,3,1,1,40,N,19,269,1.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,3,1,2,340000,6,7.0,7,,7.0,7,"113333,33",6,6.0,7,,6.0,7,268,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQRWHLMLQCDEGPDJ00810687,2023,3,1,1,40,N,19,141,1.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,2.0,,1.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,0,2,140000,2,2.0,3,,2.0,3,70000,3,3.0,4,,4.0,4,141,1,2,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNORTSHKLKMCDEGKDB00789347,2023,3,1,1,43,N,14,93,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,3,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
